"STATE","ENROLL","NAME","YRDATA","TOTALREV","TFEDREV","TSTREV","TLOCREV","TOTALEXP","TCURINST","TCURSSVC","TCURONON","TCAPOUT"
"New York",5425,"AUBURN CITY SCH DIST",1998,46550,1704,26939,17907,52609,27586,10345,1029,12135
"New York",1126,"WEEDSPORT CENTRAL SCH",1998,9045,209,4977,3859,8506,4999,2306,227,818
"New York",1423,"CATO-MERIDIAN CENTRAL SCH DIST",1998,11383,351,8439,2593,13679,6288,3042,423,3317
"New York",1320,"PORT BYRON CTL SCH DIST",1998,11205,302,7674,3229,10562,6355,2836,389,337
"New York",1312,"MORAVIA CENTRAL SCH",1998,11237,412,7329,3496,14094,6527,3080,400,3377
"New York",1292,"SOUTHERN CAYUGA CENTRAL SCH DIST",1998,9978,450,6000,3528,11097,6151,2651,404,1656
"New York",1210,"UNION SPRINGS CENTRL SCHOOL DIST",1998,11652,306,6023,5323,12046,6543,3183,301,1726
"New York",1932,"SOUTHWESTERN CENTRAL SCH DIST-JAMESTOWN",1998,15580,482,6896,8202,14838,9846,3964,492,412
"New York",1115,"FREWSBURG CENTRAL SCHOOL DIST",1998,9039,294,5821,2924,8576,5359,2470,358,191
"New York",1506,"CASSADAGA VAL CTL SCHOOL DIST",1998,13259,799,8897,3563,14344,8244,3408,471,1877
"New York",1128,"CHAUTAUQUA LAKE CENTRAL SCHOOL DIST",1998,11967,415,4532,7020,12684,6862,3720,622,1464
"New York",901,"PINE VALLEY CENTRAL SCH DIST-SO. DAYTON",1998,8980,479,6092,2409,10024,4659,3101,314,1511
"New York",527,"CLYMER CENTRAL SCH DIST",1998,5671,202,3292,2177,5503,3534,1507,237,225
"New York",2250,"DUNKIRK CITY SCH DIST",1998,25813,2163,12782,10868,32794,15736,6348,946,8534
"New York",914,"BEMUS PT CENTRAL SCHOOL DIST",1998,7891,159,3405,4327,8251,4222,2402,221,932
"New York",1540,"FALCONER CENTRAL SCHOOL DIST",1998,12999,482,7776,4741,11825,7140,3805,387,132
"New York",2065,"FREDONIA CTL SCH DIST",1998,16524,1044,8443,7037,16086,10735,4319,672,244
"New York",691,"FORESTVILLE CENTRAL SCH",1998,6008,288,3746,1974,5708,3633,1628,220,215
"New York",1494,"SILVER CREEK CENTRAL SCH DIST",1998,12180,356,8272,3552,11826,7533,3179,353,424
"New York",960,"PANAMA CENTRAL SCH DIST",1998,7439,301,4784,2354,7119,4519,1957,195,347
"New York",5666,"JAMESTOWN CITY SCH DIST",1998,48778,3866,29445,15467,46355,30451,9706,3931,1298
"New York",852,"BROCTON CENTRAL SCHOOL DIST",1998,7788,442,5244,2102,7433,5068,1777,342,227
"New York",445,"RIPLEY CENTRAL SCH DIST",1998,5205,140,3458,1607,4828,3010,1434,223,138
"New York",588,"SHERMAN CENTRAL SCH DIST",1998,6618,269,4169,2180,9680,3492,1293,224,4358
"New York",1051,"WESTFIELD CTL SCH DIST",1998,9948,172,6466,3310,10403,6002,2532,360,985
"New York",8363,"ELMIRA CITY SCH DIST",1998,80272,5914,48798,25560,80031,45753,20168,3879,8399
"New York",1213,"ELMIRA HGTS CENTRAL SCH",1998,11237,466,7012,3759,12760,6843,2976,427,1993
"New York",4513,"HORSEHEADS CTL SCH DIST",1998,40563,913,20529,19121,42737,23437,11773,1619,5413
"New York",801,"AFTON CENTRAL SCH DIST",1998,8528,486,5535,2507,7700,4825,1927,448,284
"New York",1118,"BAINBRIDGE GUILFORD CTL SCHOOL DIST",1998,9762,297,6261,3204,9180,5778,2659,376,302
"New York",1461,"GREENE CENTRAL SCH DIST",1998,13432,460,8622,4350,16792,7127,3487,451,4970
"New York",1082,"UNADILLA VALLEY CENTRAL SCHOOL DIST",1998,10571,375,7534,2662,9259,5569,2856,411,232
"New York",2409,"NORWICH CITY SCH DIST",1998,21419,1580,11629,8210,20088,12223,6429,957,391
"New York",525,"GEORGETOWN-SOUTH OTSELIC CENTRAL SCH DIST",1998,6148,291,4053,1804,5042,2987,1538,195,109
"New York",1051,"OXFORD ACADEMY CTL SCH DIST",1998,9355,378,6201,2776,9068,5753,2550,369,89
"New York",1874,"SHERBURNE-EARVLVILLE CENTRAL SCH DIST 1",1998,15804,530,10031,5243,15258,9245,4285,597,1084
"New York",1583,"AUSABLE VALLEY CENTRAL SCHOOL DIST",1998,13847,874,7858,5115,14449,9300,4164,452,495
"New York",2197,"BEEKMANTOWN CENTRAL SCH",1998,21165,848,11049,9268,19247,11970,5225,707,736
"New York",1624,"NORTHEASTERN CLINTON CENTRAL SCHOOL DIST",1998,15192,507,8572,6113,16342,9415,4077,264,2061
"New York",581,"CHAZY UNION FREE SCH DIST",1998,5135,197,2710,2228,4609,2831,1457,159,50
"New York",1288,"NORTHERN ADIRONDACK CENTRAL SCHOOL DIST",1998,10390,546,7012,2832,9903,6417,2897,317,220
"New York",2295,"PERU CENTRAL SCH DIST",1998,22217,987,14673,6557,22257,14224,6742,698,473
"New York",2219,"PLATTSBURG CITY SCH DIST",1998,23948,1058,11747,11143,22655,14801,6312,796,633
"New York",1903,"SARANAC CTL SCH DIST",1998,19111,1144,11955,6012,18312,9907,4957,738,1679
"New York",840,"GERMANTOWN CENTRAL SCH",1998,7526,270,2788,4468,7622,5065,2095,204,52
"New York",1569,"CHATHAM CENTRAL SCH DIST",1998,14600,442,4209,9949,14306,8150,4404,377,1069
"New York",1870,"COPAKE-TACONIC HILLS CENTRAL SCH DIST",1998,19779,586,5197,13996,22071,11367,5821,472,4304
"New York",2489,"HUDSON CITY SCH DIST",1998,28685,1950,14459,12276,27452,15245,7157,896,2511
"New York",2432,"KINDERHOOK CENTRAL SCH DIST",1998,21890,569,10940,10381,21423,12617,5808,674,1356
"New York",677,"NEW LEBANON CTL SCH DIST",1998,7497,246,1960,5291,7160,4160,2254,252,330
"New York",713,"CINCINNATUS CENTRAL SCH",1998,8393,288,5987,2118,8404,4921,1924,247,891
"New York",685,"MC GRAW CTL SCH DIST",1998,6279,251,4046,1982,6036,3852,1651,227,262
"New York",2867,"CORTLAND CITY SCH DIST",1998,28362,2028,14652,11682,28599,15319,7472,1553,3687
"New York",2646,"HOMER CENTRAL SCH DIST",1998,20378,700,11802,7876,19990,12741,6044,630,356
"New York",1008,"MARATHON CENTRAL SCHOOL DISTRICT",1998,9171,371,6250,2550,8572,5599,2051,338,344
"New York",194,"ANDES CENTRAL SCH DIST",1998,2231,81,421,1729,2270,1437,670,92,66
"New York",336,"DOWNSVILLE CENTRAL SCHOOL DIST",1998,5042,157,663,4222,4876,2887,1578,138,237
"New York",484,"CHARLOTTE VALLEY CTL SCH",1998,4482,286,2543,1653,4418,2407,1162,223,475
"New York",1287,"DELHI CENTRAL SCH DIST",1998,14551,418,7403,6730,15260,6885,3127,454,4129
"New York",367,"FRANKLIN CENTRAL SCH DIST",1998,4251,173,2527,1551,4189,2155,1174,140,617
"New York",621,"HANCOCK CENTRAL SCH DIST",1998,8326,156,5179,2991,10925,3617,2046,273,4724
"New York",530,"MARGARETVILLE CENTRAL SCH DIST",1998,5278,271,1453,3554,5484,3140,1289,306,679
"New York",393,"ROXBURY CENTRAL SCHOOL DIST",1998,5134,182,2054,2898,7044,2770,1219,239,2280
"New York",1525,"SIDNEY CENTRAL SCH DIST",1998,14036,482,7497,6057,11689,7455,3450,425,193
"New York",524,"STAMFORD CENTRAL SCH DIST",1998,5209,156,2692,2361,4646,2734,1163,273,74
"New York",392,"SOUTH KORTRIGHT CENTRAL SCHOOL DIST",1998,4489,229,2157,2103,4338,2606,1250,234,130
"New York",1297,"WALTON CENTRAL SCH DIST",1998,11947,616,7398,3933,11690,6971,3068,487,756
"New York",8651,"ARLINGTON CENTRAL SCH DIST",1998,73840,1276,24026,48538,93813,43044,21061,1980,24765
"New York",3174,"BEACON CITY SCH DIST",1998,31666,918,16886,13862,36008,19430,7677,1311,5336
"New York",1741,"DOVER U F SCH DIST",1998,15976,255,7582,8139,19857,8365,4691,652,4650
"New York",4568,"HYDE PARK CENTRAL SCH DIST",1998,41021,1296,14020,25705,41415,25660,11648,1385,1262
"New York",1061,"NORTHEAST CENTRAL SCH DIST",1998,11378,254,3924,7200,11179,6668,3114,366,783
"New York",1302,"PAWLING CENTRAL SCH DIST",1998,13214,192,2403,10619,12633,7291,4076,383,344
"New York",1518,"PINE PLAINS CENTRAL SCH",1998,15648,451,4894,10303,17776,8827,4162,490,3854
"New York",4365,"POUGHKEEPSIE CITY SCH",1998,49085,3003,28890,17192,45786,30543,11240,1830,171
"New York",1710,"SPACKENKILL UNION FREE SCH DIST",1998,19159,187,2945,16027,17837,10980,5596,431,439
